Date	Annee	Mois	jour	Qls	Qm3s
19850117	1985	1	17	3900	3.90
19850118	1985	1	18	4040	4.04
19850119	1985	1	19	4440	4.44
19850120	1985	1	20	4460	4.46
19850121	1985	1	21	9370	9.37
19850122	1985	1	22	39100	39.10
19850123	1985	1	23	72300	72.30
19850124	1985	1	24	78200	78.20
19850125	1985	1	25	57000	57.00
19850126	1985	1	26	62200	62.20
19850127	1985	1	27	75500	75.50
19850128	1985	1	28	62800	62.80
19850129	1985	1	29	58300	58.30
19850130	1985	1	30	48500	48.50
19850131	1985	1	31	40100	40.10
19850201	1985	2	1	31900	31.90
19850202	1985	2	2	26500	26.50
19850203	1985	2	3	25900	25.90
19850204	1985	2	4	24700	24.70
19850205	1985	2	5	22600	22.60
19850206	1985	2	6	20100	20.10
19850207	1985	2	7	18200	18.20
19850208	1985	2	8	14500	14.50
19850209	1985	2	9	11200	11.20
19850210	1985	2	10	15800	15.80
19850211	1985	2	11	15900	15.90
19850212	1985	2	12	14600	14.60
19850213	1985	2	13	12800	12.80
19850214	1985	2	14	17500	17.50
19850215	1985	2	15	42800	42.80
19850216	1985	2	16	42400	42.40
19850217	1985	2	17	32100	32.10
19850218	1985	2	18	23800	23.80
19850219	1985	2	19	16100	16.10
19850220	1985	2	20	14000	14.00
19850221	1985	2	21	12500	12.50
19850222	1985	2	22	11200	11.20
19850223	1985	2	23	9290	9.29
19850224	1985	2	24	9180	9.18
19850225	1985	2	25	8960	8.96
19850226	1985	2	26	8350	8.35
19850227	1985	2	27	8310	8.31
19850228	1985	2	28	8090	8.09
19850301	1985	3	1	7700	7.70
19850302	1985	3	2	8050	8.05
19850303	1985	3	3	7480	7.48
19850304	1985	3	4	7440	7.44
19850305	1985	3	5	7440	7.44
19850306	1985	3	6	7440	7.44
19850307	1985	3	7	7440	7.44
19850308	1985	3	8	7440	7.44
19850309	1985	3	9	7220	7.22
19850310	1985	3	10	6610	6.61
19850311	1985	3	11	6570	6.57
19850312	1985	3	12	6370	6.37
19850313	1985	3	13	5860	5.86
19850314	1985	3	14	5830	5.83
19850315	1985	3	15	6000	6.00
19850316	1985	3	16	7620	7.62
19850317	1985	3	17	11200	11.20
19850318	1985	3	18	12600	12.60
19850319	1985	3	19	12200	12.20
19850320	1985	3	20	11000	11.00
19850321	1985	3	21	10900	10.90
19850322	1985	3	22	10900	10.90
19850323	1985	3	23	11400	11.40
19850324	1985	3	24	13500	13.50
19850325	1985	3	25	16000	16.00
19850326	1985	3	26	15900	15.90
19850327	1985	3	27	15100	15.10
19850328	1985	3	28	14000	14.00
19850329	1985	3	29	12300	12.30
19850330	1985	3	30	10800	10.80
19850331	1985	3	31	9870	9.87
19850401	1985	4	1	8780	8.78
19850402	1985	4	2	7300	7.30
19850403	1985	4	3	6610	6.61
19850404	1985	4	4	6570	6.57
19850405	1985	4	5	6570	6.57
19850406	1985	4	6	6370	6.37
19850407	1985	4	7	7080	7.08
19850408	1985	4	8	11100	11.10
19850409	1985	4	9	14800	14.80
19850410	1985	4	10	20300	20.30
19850411	1985	4	11	18400	18.40
19850412	1985	4	12	17900	17.90
19850413	1985	4	13	19700	19.70
19850414	1985	4	14	32100	32.10
19850415	1985	4	15	46600	46.60
19850416	1985	4	16	37600	37.60
19850417	1985	4	17	32800	32.80
19850418	1985	4	18	24600	24.60
19850419	1985	4	19	20800	20.80
19850420	1985	4	20	18200	18.20
19850421	1985	4	21	15600	15.60
19850422	1985	4	22	13400	13.40
19850423	1985	4	23	12300	12.30
19850424	1985	4	24	10600	10.60
19850425	1985	4	25	8820	8.82
19850426	1985	4	26	7510	7.51
19850427	1985	4	27	7220	7.22
19850428	1985	4	28	6610	6.61
19850429	1985	4	29	6370	6.37
19850430	1985	4	30	5860	5.86
19850501	1985	5	1	5660	5.66
19850502	1985	5	2	5350	5.35
19850503	1985	5	3	5460	5.46
19850504	1985	5	4	4520	4.52
19850505	1985	5	5	4460	4.46
19850506	1985	5	6	4460	4.46
19850507	1985	5	7	4320	4.32
19850508	1985	5	8	11000	11.00
19850509	1985	5	9	35500	35.50
19850510	1985	5	10	40300	40.30
19850511	1985	5	11	58300	58.30
19850512	1985	5	12	77100	77.10
19850513	1985	5	13	58100	58.10
19850514	1985	5	14	93200	93.20
19850515	1985	5	15	129000	129.00
19850516	1985	5	16	74500	74.50
19850517	1985	5	17	74700	74.70
19850518	1985	5	18	73300	73.30
19850519	1985	5	19	70800	70.80
19850520	1985	5	20	49000	49.00
19850521	1985	5	21	42800	42.80
19850522	1985	5	22	32400	32.40
19850523	1985	5	23	27200	27.20
19850524	1985	5	24	21800	21.80
19850525	1985	5	25	16800	16.80
19850526	1985	5	26	14700	14.70
19850527	1985	5	27	12500	12.50
19850528	1985	5	28	13300	13.30
19850529	1985	5	29	18000	18.00
19850530	1985	5	30	17800	17.80
19850531	1985	5	31	12300	12.30
19850601	1985	6	1	9730	9.73
19850602	1985	6	2	8160	8.16
19850603	1985	6	3	7040	7.04
19850604	1985	6	4	6260	6.26
19850605	1985	6	5	7370	7.37
19850606	1985	6	6	7880	7.88
19850607	1985	6	7	8670	8.67
19850608	1985	6	8	7080	7.08
19850609	1985	6	9	5890	5.89
19850610	1985	6	10	6200	6.20
19850611	1985	6	11	6930	6.93
19850612	1985	6	12	5720	5.72
19850613	1985	6	13	5000	5.00
19850614	1985	6	14	4490	4.49
19850615	1985	6	15	4320	4.32
19850616	1985	6	16	3780	3.78
19850617	1985	6	17	3360	3.36
19850618	1985	6	18	3200	3.20
19850619	1985	6	19	3840	3.84
19850620	1985	6	20	6750	6.75
19850621	1985	6	21	5540	5.54
19850622	1985	6	22	4520	4.52
19850623	1985	6	23	4460	4.46
19850624	1985	6	24	4460	4.46
19850625	1985	6	25	4180	4.18
19850626	1985	6	26	3390	3.39
19850627	1985	6	27	3200	3.20
19850628	1985	6	28	2880	2.88
19850629	1985	6	29	2760	2.76
19850630	1985	6	30	2480	2.48
19850701	1985	7	1	2560	2.56
19850702	1985	7	2	2740	2.74
19850703	1985	7	3	2480	2.48
19850704	1985	7	4	2460	2.46
19850705	1985	7	5	2560	2.56
19850706	1985	7	6	2740	2.74
19850707	1985	7	7	2480	2.48
19850708	1985	7	8	2460	2.46
19850709	1985	7	9	2260	2.26
19850710	1985	7	10	1770	1.77
19850711	1985	7	11	1740	1.74
19850712	1985	7	12	1670	1.67
19850713	1985	7	13	1460	1.46
19850714	1985	7	14	1370	1.37
19850715	1985	7	15	1170	1.17
19850716	1985	7	16	1160	1.16
19850717	1985	7	17	1100	1.10
19850718	1985	7	18	934	0.93
19850719	1985	7	19	982	0.98
19850720	1985	7	20	1090	1.09
19850721	1985	7	21	934	0.93
19850722	1985	7	22	865	0.86
19850723	1985	7	23	759	0.76
19850724	1985	7	24	855	0.85
19850725	1985	7	25	701	0.70
19850726	1985	7	26	691	0.69
19850727	1985	7	27	605	0.60
19850728	1985	7	28	551	0.55
19850729	1985	7	29	1060	1.06
19850730	1985	7	30	934	0.93
19850731	1985	7	31	924	0.92
19850801	1985	8	1	982	0.98
19850802	1985	8	2	1150	1.15
19850803	1985	8	3	1160	1.16
19850804	1985	8	4	1100	1.10
19850805	1985	8	5	875	0.88
19850806	1985	8	6	759	0.76
19850807	1985	8	7	855	0.85
19850808	1985	8	8	701	0.70
19850809	1985	8	9	643	0.64
19850810	1985	8	10	495	0.50
19850811	1985	8	11	459	0.46
19850812	1985	8	12	674	0.67
19850813	1985	8	13	691	0.69
19850814	1985	8	14	749	0.75
19850815	1985	8	15	855	0.85
19850816	1985	8	16	701	0.70
19850817	1985	8	17	691	0.69
19850818	1985	8	18	643	0.64
19850819	1985	8	19	569	0.57
19850820	1985	8	20	681	0.68
19850821	1985	8	21	643	0.64
19850822	1985	8	22	532	0.53
19850823	1985	8	23	526	0.53
19850824	1985	8	24	526	0.53
19850825	1985	8	25	526	0.53
19850826	1985	8	26	563	0.56
19850827	1985	8	27	740	0.74
19850828	1985	8	28	914	0.91
19850829	1985	8	29	865	0.86
19850830	1985	8	30	701	0.70
19850831	1985	8	31	691	0.69
19850901	1985	9	1	691	0.69
19850902	1985	9	2	643	0.64
19850903	1985	9	3	532	0.53
19850904	1985	9	4	563	0.56
19850905	1985	9	5	681	0.68
19850906	1985	9	6	643	0.64
19850907	1985	9	7	532	0.53
19850908	1985	9	8	526	0.53
19850909	1985	9	9	526	0.53
19850910	1985	9	10	526	0.53
19850911	1985	9	11	526	0.53
19850912	1985	9	12	526	0.53
19850913	1985	9	13	526	0.53
19850914	1985	9	14	526	0.53
19850915	1985	9	15	526	0.53
19850916	1985	9	16	526	0.53
19850917	1985	9	17	563	0.56
19850918	1985	9	18	459	0.46
19850919	1985	9	19	185	0.19
19850920	1985	9	20	442	0.44
19850921	1985	9	21	626	0.63
19850922	1985	9	22	569	0.57
19850923	1985	9	23	681	0.68
19850924	1985	9	24	643	0.64
19850925	1985	9	25	532	0.53
19850926	1985	9	26	526	0.53
19850927	1985	9	27	526	0.53
19850928	1985	9	28	526	0.53
19850929	1985	9	29	526	0.53
19850930	1985	9	30	489	0.49
19851001	1985	10	1	423	0.42
19851002	1985	10	2	483	0.48
19851003	1985	10	3	392	0.39
19851004	1985	10	4	419	0.42
19851005	1985	10	5	520	0.52
19851006	1985	10	6	489	0.49
19851007	1985	10	7	392	0.39
19851008	1985	10	8	419	0.42
19851009	1985	10	9	483	0.48
19851010	1985	10	10	392	0.39
19851011	1985	10	11	419	0.42
19851012	1985	10	12	520	0.52
19851013	1985	10	13	662	0.66
19851014	1985	10	14	1200	1.20
19851015	1985	10	15	1110	1.11
19851016	1985	10	16	417	0.42
19851017	1985	10	17	388	0.39
19851018	1985	10	18	375	0.38
19851019	1985	10	19	339	0.34
19851020	1985	10	20	350	0.35
19851021	1985	10	21	360	0.36
19851022	1985	10	22	303	0.30
19851023	1985	10	23	297	0.30
19851024	1985	10	24	197	0.20
19851025	1985	10	25	192	0.19
19851026	1985	10	26	192	0.19
19851027	1985	10	27	168	0.17
19851028	1985	10	28	129	0.13
19851029	1985	10	29	146	0.15
19851030	1985	10	30	42	0.04
19851031	1985	10	31	54	0.05
19851101	1985	11	1	337	0.34
19851102	1985	11	2	291	0.29
19851103	1985	11	3	286	0.29
19851104	1985	11	4	299	0.30
19851105	1985	11	5	390	0.39
19851106	1985	11	6	620	0.62
19851107	1985	11	7	445	0.45
19851108	1985	11	8	318	0.32
19851109	1985	11	9	414	0.41
19851110	1985	11	10	557	0.56
19851111	1985	11	11	798	0.80
19851112	1985	11	12	817	0.82
19851113	1985	11	13	275	0.28
19851114	1985	11	14	195	0.20
19851115	1985	11	15	180	0.18
19851116	1985	11	16	147	0.15
19851117	1985	11	17	145	0.14
19851118	1985	11	18	134	0.13
19851119	1985	11	19	117	0.12
19851120	1985	11	20	143	0.14
19851121	1985	11	21	134	0.13
19851122	1985	11	22	117	0.12
19851123	1985	11	23	132	0.13
19851124	1985	11	24	117	0.12
19851125	1985	11	25	132	0.13
19851126	1985	11	26	111	0.11
19851127	1985	11	27	127	0.13
19851128	1985	11	28	176	0.18
19851129	1985	11	29	159	0.16
19851130	1985	11	30	213	0.21
19851201	1985	12	1	234	0.23
19851202	1985	12	2	122	0.12
19851203	1985	12	3	155	0.16
19851204	1985	12	4	178	0.18
19851205	1985	12	5	159	0.16
19851206	1985	12	6	190	0.19
19851207	1985	12	7	192	0.19
19851208	1985	12	8	215	0.22
19851209	1985	12	9	340	0.34
19851210	1985	12	10	719	0.72
19851211	1985	12	11	972	0.97
19851212	1985	12	12	1150	1.15
19851213	1985	12	13	927	0.93
19851214	1985	12	14	441	0.44
19851215	1985	12	15	557	0.56
19851216	1985	12	16	681	0.68
19851217	1985	12	17	541	0.54
19851218	1985	12	18	295	0.29
19851219	1985	12	19	286	0.29
19851220	1985	12	20	262	0.26
19851221	1985	12	21	195	0.20
19851222	1985	12	22	192	0.19
19851223	1985	12	23	192	0.19
19851224	1985	12	24	215	0.22
19851225	1985	12	25	258	0.26
19851226	1985	12	26	255	0.26
19851227	1985	12	27	634	0.63
19851228	1985	12	28	1980	1.98
19851229	1985	12	29	5910	5.91
19851230	1985	12	30	6550	6.55
19851231	1985	12	31	4440	4.44
19860101	1986	1	1	3780	3.78
19860102	1986	1	2	3360	3.36
19860103	1986	1	3	3200	3.20
19860104	1986	1	4	2780	2.78
19860105	1986	1	5	2480	2.48
19860106	1986	1	6	2560	2.56
19860107	1986	1	7	2840	2.84
19860108	1986	1	8	3090	3.09
19860109	1986	1	9	4640	4.64
19860110	1986	1	10	7470	7.47
19860111	1986	1	11	11100	11.10
19860112	1986	1	12	19600	19.60
19860113	1986	1	13	22200	22.20
19860114	1986	1	14	25000	25.00
19860115	1986	1	15	25200	25.20
19860116	1986	1	16	25200	25.20
19860117	1986	1	17	24200	24.20
19860118	1986	1	18	20600	20.60
19860119	1986	1	19	18200	18.20
19860120	1986	1	20	18900	18.90
19860121	1986	1	21	19100	19.10
19860122	1986	1	22	17500	17.50
19860123	1986	1	23	33400	33.40
19860124	1986	1	24	90800	90.80
19860125	1986	1	25	79300	79.30
19860126	1986	1	26	55000	55.00
19860127	1986	1	27	40800	40.80
19860128	1986	1	28	31600	31.60
19860129	1986	1	29	27300	27.30
19860130	1986	1	30	38100	38.10
19860131	1986	1	31	32600	32.60
19860201	1986	2	1	27900	27.90
19860202	1986	2	2	21600	21.60
19860203	1986	2	3	16400	16.40
19860204	1986	2	4	15700	15.70
19860205	1986	2	5	14000	14.00
19860206	1986	2	6	12300	12.30
19860207	1986	2	7	10600	10.60
19860208	1986	2	8	8820	8.82
19860209	1986	2	9	7080	7.08
19860210	1986	2	10	6060	6.06
19860211	1986	2	11	5810	5.81
19860212	1986	2	12	4140	4.14
19860213	1986	2	13	4440	4.44
19860214	1986	2	14	4460	4.46
19860215	1986	2	15	4460	4.46
19860216	1986	2	16	4980	4.98
19860217	1986	2	17	8870	8.87
19860218	1986	2	18	15500	15.50
19860219	1986	2	19	13600	13.60
19860220	1986	2	20	7950	7.95
19860221	1986	2	21	5570	5.57
19860222	1986	2	22	5210	5.21
19860223	1986	2	23	9470	9.47
19860224	1986	2	24	15800	15.80
19860225	1986	2	25	15500	15.50
19860226	1986	2	26	12100	12.10
19860227	1986	2	27	9010	9.01
19860228	1986	2	28	10900	10.90
19860301	1986	3	1	7260	7.26
19860302	1986	3	2	7370	7.37
19860303	1986	3	3	6600	6.60
19860304	1986	3	4	10900	10.90
19860305	1986	3	5	22700	22.70
19860306	1986	3	6	59700	59.70
19860307	1986	3	7	110000	110.00
19860308	1986	3	8	83900	83.90
19860309	1986	3	9	73800	73.80
19860310	1986	3	10	63100	63.10
19860311	1986	3	11	49000	49.00
19860312	1986	3	12	40100	40.10
19860313	1986	3	13	32600	32.60
19860314	1986	3	14	28400	28.40
19860315	1986	3	15	24400	24.40
19860316	1986	3	16	21100	21.10
19860317	1986	3	17	19700	19.70
19860318	1986	3	18	18700	18.70
19860319	1986	3	19	15800	15.80
19860320	1986	3	20	14000	14.00
19860321	1986	3	21	12500	12.50
19860322	1986	3	22	11600	11.60
19860323	1986	3	23	11600	11.60
19860324	1986	3	24	14900	14.90
19860325	1986	3	25	20000	20.00
19860326	1986	3	26	22800	22.80
19860327	1986	3	27	25100	25.10
19860328	1986	3	28	25200	25.20
19860329	1986	3	29	25200	25.20
19860330	1986	3	30	30300	30.30
19860331	1986	3	31	46400	46.40
19860401	1986	4	1	51400	51.40
19860402	1986	4	2	55200	55.20
19860403	1986	4	3	59100	59.10
19860404	1986	4	4	63000	63.00
19860405	1986	4	5	66900	66.90
19860406	1986	4	6	70800	70.80
19860407	1986	4	7	74700	74.70
19860408	1986	4	8	78600	78.60
19860409	1986	4	9	82500	82.50
19860410	1986	4	10	86400	86.40
19860411	1986	4	11	90300	90.30
19860412	1986	4	12	94200	94.20
19860413	1986	4	13	98100	98.10
19860414	1986	4	14	102000	102.00
19860415	1986	4	15	106000	106.00
19860416	1986	4	16	110000	110.00
19860417	1986	4	17	114000	114.00
19860418	1986	4	18	118000	118.00
19860419	1986	4	19	122000	122.00
19860420	1986	4	20	126000	126.00
19860421	1986	4	21	131000	131.00
19860422	1986	4	22	136000	136.00
19860423	1986	4	23	136000	136.00
19860424	1986	4	24	107000	107.00
19860425	1986	4	25	98700	98.70
19860426	1986	4	26	78600	78.60
19860427	1986	4	27	62200	62.20
19860428	1986	4	28	46500	46.50
19860429	1986	4	29	35900	35.90
19860430	1986	4	30	25800	25.80
19860501	1986	5	1	19000	19.00
19860502	1986	5	2	16400	16.40
19860503	1986	5	3	12800	12.80
19860504	1986	5	4	11100	11.10
19860505	1986	5	5	9660	9.66
19860506	1986	5	6	8220	8.22
19860507	1986	5	7	8150	8.15
19860508	1986	5	8	9760	9.76
19860509	1986	5	9	9390	9.39
19860510	1986	5	10	8660	8.66
19860511	1986	5	11	7830	7.83
19860512	1986	5	12	7310	7.31
19860513	1986	5	13	6750	6.75
19860514	1986	5	14	16300	16.30
19860515	1986	5	15	31000	31.00
19860516	1986	5	16	26200	26.20
19860517	1986	5	17	26300	26.30
19860518	1986	5	18	21100	21.10
19860519	1986	5	19	24000	24.00
19860520	1986	5	20	30400	30.40
19860521	1986	5	21	52700	52.70
19860522	1986	5	22	77100	77.10
19860523	1986	5	23	53900	53.90
19860524	1986	5	24	68100	68.10
19860525	1986	5	25	75200	75.20
19860526	1986	5	26	45700	45.70
19860527	1986	5	27	34600	34.60
19860528	1986	5	28	36900	36.90
19860529	1986	5	29	23700	23.70
19860530	1986	5	30	32900	32.90
19860531	1986	5	31	26800	26.80
19860601	1986	6	1	19200	19.20
19860602	1986	6	2	17200	17.20
19860603	1986	6	3	18300	18.30
19860604	1986	6	4	21500	21.50
19860605	1986	6	5	22500	22.50
19860606	1986	6	6	17600	17.60
19860607	1986	6	7	14500	14.50
19860608	1986	6	8	13200	13.20
19860609	1986	6	9	11400	11.40
19860610	1986	6	10	10300	10.30
19860611	1986	6	11	9320	9.32
19860612	1986	6	12	10200	10.20
19860613	1986	6	13	9630	9.63
19860614	1986	6	14	9750	9.75
19860615	1986	6	15	10200	10.20
19860616	1986	6	16	10100	10.10
19860617	1986	6	17	36900	36.90
19860618	1986	6	18	64300	64.30
19860619	1986	6	19	37000	37.00
19860620	1986	6	20	23600	23.60
19860621	1986	6	21	17700	17.70
19860622	1986	6	22	13100	13.10
19860623	1986	6	23	9440	9.44
19860624	1986	6	24	6120	6.12
19860625	1986	6	25	4540	4.54
19860626	1986	6	26	4290	4.29
19860627	1986	6	27	3620	3.62
19860628	1986	6	28	3120	3.12
19860629	1986	6	29	2800	2.80
19860630	1986	6	30	2570	2.57
19860701	1986	7	1	2070	2.07
19860702	1986	7	2	1770	1.77
19860703	1986	7	3	1880	1.88
19860704	1986	7	4	7470	7.47
19860705	1986	7	5	2790	2.79
19860706	1986	7	6	2440	2.44
19860707	1986	7	7	2860	2.86
19860708	1986	7	8	2260	2.26
19860709	1986	7	9	1550	1.55
19860710	1986	7	10	983	0.98
19860711	1986	7	11	961	0.96
19860712	1986	7	12	960	0.96
19860713	1986	7	13	939	0.94
19860714	1986	7	14	965	0.96
19860715	1986	7	15	997	1.00
19860716	1986	7	16	928	0.93
19860717	1986	7	17	924	0.92
19860718	1986	7	18	933	0.93
19860719	1986	7	19	795	0.80
19860720	1986	7	20	773	0.77
19860721	1986	7	21	784	0.78
19860722	1986	7	22	787	0.79
19860723	1986	7	23	620	0.62
19860724	1986	7	24	529	0.53
19860725	1986	7	25	587	0.59
19860726	1986	7	26	686	0.69
19860727	1986	7	27	827	0.83
19860728	1986	7	28	891	0.89
19860729	1986	7	29	981	0.98
19860730	1986	7	30	1420	1.42
19860731	1986	7	31	1120	1.12
19860801	1986	8	1	1150	1.15
19860802	1986	8	2	1020	1.02
19860803	1986	8	3	809	0.81
19860804	1986	8	4	685	0.69
19860805	1986	8	5	819	0.82
19860806	1986	8	6	569	0.57
19860807	1986	8	7	471	0.47
19860808	1986	8	8	435	0.44
19860809	1986	8	9	432	0.43
19860810	1986	8	10	373	0.37
19860811	1986	8	11	405	0.41
19860812	1986	8	12	575	0.57
19860813	1986	8	13	1130	1.13
19860814	1986	8	14	951	0.95
19860815	1986	8	15	499	0.50
19860816	1986	8	16	376	0.38
19860817	1986	8	17	426	0.43
19860818	1986	8	18	452	0.45
19860819	1986	8	19	492	0.49
19860820	1986	8	20	532	0.53
19860821	1986	8	21	593	0.59
19860822	1986	8	22	493	0.49
19860823	1986	8	23	487	0.49
19860824	1986	8	24	471	0.47
19860825	1986	8	25	487	0.49
19860826	1986	8	26	544	0.54
19860827	1986	8	27	527	0.53
19860828	1986	8	28	526	0.53
19860829	1986	8	29	522	0.52
19860830	1986	8	30	459	0.46
19860831	1986	8	31	451	0.45
19860901	1986	9	1	465	0.47
19860902	1986	9	2	483	0.48
19860903	1986	9	3	473	0.47
19860904	1986	9	4	354	0.35
19860905	1986	9	5	344	0.34
19860906	1986	9	6	430	0.43
19860907	1986	9	7	1700	1.70
19860908	1986	9	8	1030	1.03
19860909	1986	9	9	251	0.25
19860910	1986	9	10	236	0.24
19860911	1986	9	11	206	0.21
19860912	1986	9	12	460	0.46
19860913	1986	9	13	1520	1.52
19860914	1986	9	14	4170	4.17
19860915	1986	9	15	8140	8.14
19860916	1986	9	16	14700	14.70
19860917	1986	9	17	22200	22.20
19860918	1986	9	18	15800	15.80
19860919	1986	9	19	11800	11.80
19860920	1986	9	20	10300	10.30
19860921	1986	9	21	9310	9.31
19860922	1986	9	22	8750	8.75
19860923	1986	9	23	5150	5.15
19860924	1986	9	24	2540	2.54
19860925	1986	9	25	2450	2.45
19860926	1986	9	26	2220	2.22
19860927	1986	9	27	2220	2.22
19860928	1986	9	28	2430	2.43
19860929	1986	9	29	2420	2.42
19860930	1986	9	30	2340	2.34
19861001	1986	10	1	2080	2.08
19861002	1986	10	2	2070	2.07
19861003	1986	10	3	2170	2.17
19861004	1986	10	4	2240	2.24
19861005	1986	10	5	1620	1.62
19861006	1986	10	6	1420	1.42
19861007	1986	10	7	1520	1.52
19861008	1986	10	8	1420	1.42
19861009	1986	10	9	798	0.80
19861010	1986	10	10	707	0.71
19861011	1986	10	11	728	0.73
19861012	1986	10	12	729	0.73
19861013	1986	10	13	783	0.78
19861014	1986	10	14	836	0.84
19861015	1986	10	15	1340	1.34
19861016	1986	10	16	1020	1.02
19861017	1986	10	17	977	0.98
19861018	1986	10	18	1010	1.01
19861019	1986	10	19	968	0.97
19861020	1986	10	20	1100	1.10
19861021	1986	10	21	1390	1.39
19861022	1986	10	22	1550	1.55
19861023	1986	10	23	4580	4.58
19861024	1986	10	24	9180	9.18
19861025	1986	10	25	7670	7.67
19861026	1986	10	26	7710	7.71
19861027	1986	10	27	6760	6.76
19861028	1986	10	28	5850	5.85
19861029	1986	10	29	5190	5.19
19861030	1986	10	30	5090	5.09
19861031	1986	10	31	4520	4.52
19861101	1986	11	1	3950	3.95
19861102	1986	11	2	5270	5.27
19861103	1986	11	3	11000	11.00
19861104	1986	11	4	9980	9.98
19861105	1986	11	5	8300	8.30
19861106	1986	11	6	7350	7.35
19861107	1986	11	7	6130	6.13
19861108	1986	11	8	5370	5.37
19861109	1986	11	9	4580	4.58
19861110	1986	11	10	4000	4.00
19861111	1986	11	11	3400	3.40
19861112	1986	11	12	2880	2.88
19861113	1986	11	13	2840	2.84
19861114	1986	11	14	2610	2.61
19861115	1986	11	15	2570	2.57
19861116	1986	11	16	2590	2.59
19861117	1986	11	17	2360	2.36
19861118	1986	11	18	2680	2.68
19861119	1986	11	19	2360	2.36
19861120	1986	11	20	2350	2.35
19861121	1986	11	21	2500	2.50
19861122	1986	11	22	5560	5.56
19861123	1986	11	23	14900	14.90
19861124	1986	11	24	18500	18.50
19861125	1986	11	25	15300	15.30
19861126	1986	11	26	12800	12.80
19861127	1986	11	27	11000	11.00
19861128	1986	11	28	9110	9.11
19861129	1986	11	29	7410	7.41
19861130	1986	11	30	5890	5.89
19861201	1986	12	1	4730	4.73
19861202	1986	12	2	4030	4.03
19861203	1986	12	3	3900	3.90
19861204	1986	12	4	3830	3.83
19861205	1986	12	5	3340	3.34
19861206	1986	12	6	3130	3.13
19861207	1986	12	7	2990	2.99
19861208	1986	12	8	2650	2.65
19861209	1986	12	9	2750	2.75
19861210	1986	12	10	3260	3.26
19861211	1986	12	11	3340	3.34
19861212	1986	12	12	3340	3.34
19861213	1986	12	13	3350	3.35
19861214	1986	12	14	3380	3.38
19861215	1986	12	15	3350	3.35
19861216	1986	12	16	3390	3.39
19861217	1986	12	17	3850	3.85
19861218	1986	12	18	11300	11.30
19861219	1986	12	19	59500	59.50
19861220	1986	12	20	73700	73.70
19861221	1986	12	21	53300	53.30
19861222	1986	12	22	44000	44.00
19861223	1986	12	23	38000	38.00
19861224	1986	12	24	30500	30.50
19861225	1986	12	25	21600	21.60
19861226	1986	12	26	32300	32.30
19861227	1986	12	27	91400	91.40
19861228	1986	12	28	89300	89.30
19861229	1986	12	29	80300	80.30
19861230	1986	12	30	71800	71.80
19861231	1986	12	31	61300	61.30
19870101	1987	1	1	51700	51.70
19870102	1987	1	2	59700	59.70
19870103	1987	1	3	61500	61.50
19870104	1987	1	4	47900	47.90
19870105	1987	1	5	45200	45.20
19870106	1987	1	6	52700	52.70
19870107	1987	1	7	55200	55.20
19870108	1987	1	8	51900	51.90
19870109	1987	1	9	46400	46.40
19870110	1987	1	10	35600	35.60
19870111	1987	1	11	27600	27.60
19870112	1987	1	12	19700	19.70
19870113	1987	1	13	14900	14.90
19870114	1987	1	14	12500	12.50
19870115	1987	1	15	10700	10.70
19870116	1987	1	16	8410	8.41
19870117	1987	1	17	6840	6.84
19870118	1987	1	18	5880	5.88
19870119	1987	1	19	5140	5.14
19870120	1987	1	20	5630	5.63
19870121	1987	1	21	5840	5.84
19870122	1987	1	22	4440	4.44
19870123	1987	1	23	3880	3.88
19870124	1987	1	24	3120	3.12
19870125	1987	1	25	2950	2.95
19870126	1987	1	26	2830	2.83
19870127	1987	1	27	2810	2.81
19870128	1987	1	28	2850	2.85
19870129	1987	1	29	3250	3.25
19870130	1987	1	30	2610	2.61
19870131	1987	1	31	2170	2.17
19870201	1987	2	1	1870	1.87
19870202	1987	2	2	1730	1.73
19870203	1987	2	3	1740	1.74
19870204	1987	2	4	1880	1.88
19870211	1987	2	11	34600	34.60
19870212	1987	2	12	34200	34.20
19870213	1987	2	13	36800	36.80
19870214	1987	2	14	33700	33.70
19870215	1987	2	15	37400	37.40
19870216	1987	2	16	41300	41.30
19870217	1987	2	17	37500	37.50
19870218	1987	2	18	30000	30.00
19870219	1987	2	19	25700	25.70
19870220	1987	2	20	22100	22.10
19870221	1987	2	21	19200	19.20
19870222	1987	2	22	16600	16.60
19870223	1987	2	23	15100	15.10
19870224	1987	2	24	28100	28.10
19870225	1987	2	25	32300	32.30
19870226	1987	2	26	37900	37.90
19870227	1987	2	27	49500	49.50
19870228	1987	2	28	72300	72.30
19870301	1987	3	1	84200	84.20
19870302	1987	3	2	77000	77.00
19870303	1987	3	3	61000	61.00
19870304	1987	3	4	55700	55.70
19870305	1987	3	5	49500	49.50
19870306	1987	3	6	44300	44.30
19870307	1987	3	7	38200	38.20
19870308	1987	3	8	33500	33.50
19870309	1987	3	9	30800	30.80
19870310	1987	3	10	28100	28.10
19870311	1987	3	11	22900	22.90
19870312	1987	3	12	18300	18.30
19870313	1987	3	13	16200	16.20
19870314	1987	3	14	14500	14.50
19870315	1987	3	15	13500	13.50
19870316	1987	3	16	11900	11.90
19870317	1987	3	17	11000	11.00
19870318	1987	3	18	10300	10.30
19870319	1987	3	19	10800	10.80
19870320	1987	3	20	10700	10.70
19870321	1987	3	21	10700	10.70
